,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments
7101,Gloria Gaynor,I Will Survive,0.77,0.775,9.0,-9.571,0.0495,0.0227,0.00262,0.297,0.802,116.935,296107.0,19480336.0,290573.0,4441.0
7102,Gloria Gaynor,"I Will Survive - Original 7"" Version",0.779,0.542,9.0,-15.137,0.0515,0.0358,0.000659,0.33,0.647,116.284,198373.0,19480336.0,290573.0,4441.0
7104,Gloria Gaynor,Never Can Say Goodbye - Single Version,0.611,0.882,7.0,-3.18,0.028,0.000588,0.926,0.397,0.895,125.681,179467.0,22849000.0,114256.0,4095.0
7105,Gloria Gaynor,Can't Take My Eyes Off of You - Black Box Mix,0.719,0.547,10.0,-13.19,0.0362,0.0679,2.93e-06,0.229,0.554,121.724,316000.0,49609.0,942.0,6.0
7106,Gloria Gaynor,Can't Take My Eyes Off of You - Radio Edit,0.732,0.949,10.0,-4.406,0.0356,0.237,0.000941,0.308,0.837,129.959,248027.0,94507738.0,402587.0,10451.0
7108,Gloria Gaynor,I Will Survive - Extended Version,0.777,0.736,0.0,-10.082,0.037,0.00755,0.0136,0.302,0.835,116.375,481813.0,19480336.0,290573.0,4441.0
7109,Gloria Gaynor,I Will Survive,0.645,0.797,9.0,-6.723,0.043,0.0446,0.0,0.304,0.43,119.288,196600.0,19480336.0,290573.0,4441.0
7110,Gloria Gaynor,The Eye of the Tiger,0.786,0.602,0.0,-6.767,0.0453,0.474,1.56e-05,0.0914,0.755,109.231,197027.0,117135.0,766.0,33.0
7111,Blackstreet,No Diggity,0.867,0.646,1.0,-4.674,0.288,0.303,0.0,0.279,0.67,88.634,304600.0,323564166.0,1895491.0,34204.0
7112,Blackstreet,We Gonna Take U Back (Lude) / Don't Leave Me,0.794,0.589,2.0,-4.48,0.0395,0.0778,0.0,0.249,0.672,81.821,317160.0,109439.0,1680.0,39.0
7113,Blackstreet,Before I Let You Go,0.67,0.468,1.0,-6.725,0.0328,0.325,0.0,0.0516,0.486,140.069,299800.0,40741301.0,305461.0,6051.0
7114,Blackstreet,No Diggity,0.74,0.709,6.0,-5.573,0.0674,0.0536,0.0,0.11,0.69,121.998,168728.0,323564166.0,1895491.0,34204.0
7115,Blackstreet,No Diggity - Radio Version,0.851,0.659,1.0,-5.107,0.241,0.339,0.0,0.0928,0.703,88.708,248040.0,323564166.0,1895491.0,34204.0
7116,Blackstreet,No Diggity,0.854,0.524,6.0,-5.421,0.209,0.346,0.0,0.0684,0.792,92.587,272510.0,323564166.0,1895491.0,34204.0
7117,Blackstreet,"Take Me There - From ""The Rugrats Movie"" Soundtrack",0.401,0.872,0.0,-4.91,0.117,0.215,0.00104,0.292,0.642,78.443,243000.0,980948.0,14763.0,1267.0
7118,Blackstreet,Joy,0.661,0.493,8.0,-8.485,0.0326,0.217,0.0,0.0664,0.201,95.021,295800.0,6472821.0,62272.0,3465.0
7119,Blackstreet,No Diggity - Nathan Dawe Remix,0.805,0.678,11.0,-4.636,0.153,0.0146,0.0,0.088,0.441,124.991,156526.0,101102.0,3046.0,81.0
7120,Blackstreet,Deep,0.556,0.628,6.0,-4.435,0.0717,0.408,0.0,0.384,0.297,111.173,262440.0,656776.0,16957.0,27.0
7121,Claudio Abbado,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",0.358,0.167,7.0,-16.0,0.0354,0.899,0.96,0.103,0.601,144.561,138707.0,243150.0,2855.0,7.0
7122,Claudio Abbado,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",0.15,0.0115,2.0,-26.636,0.0425,0.976,0.191,0.0836,0.0955,101.769,394560.0,34259.0,415.0,16.0
7123,Claudio Abbado,"Requiem in D Minor, K. 626: 3. Sequentia: Lacrimosa - Live",0.184,0.0915,2.0,-20.03,0.0413,0.981,0.734,0.222,0.0387,119.375,173000.0,42365.0,1511.0,48.0
7124,Claudio Abbado,"The Nutcracker Suite, Op. 71a, TH 35: IIb. Danses caractéristiques. Danse de la fée dragée",0.196,0.00262,4.0,-43.988,0.0349,0.876,0.0427,0.127,0.117,115.546,110000.0,1802.0,127.0,0.0
7125,Claudio Abbado,"Requiem in D Minor, K. 626: 1. Introitus: Requiem - Live",0.2,0.194,7.0,-18.541,0.0364,0.977,0.869,0.362,0.0634,95.47,271507.0,42365.0,1511.0,48.0
7126,Claudio Abbado,"Requiem in D Minor, K. 626: 3. Sequentia: Dies irae - Live",0.46,0.387,7.0,-13.384,0.0311,0.934,0.279,0.48,0.513,72.376,119000.0,17814.0,596.0,24.0
7127,Claudio Abbado,"Requiem in D Minor, K. 626: 2. Kyrie - Live",0.376,0.488,2.0,-13.597,0.0364,0.974,0.857,0.0932,0.54,96.537,145493.0,24969.0,271.0,0.0
7128,Claudio Abbado,"Die Zauberflöte, K. 620 / Act II: ""Der Hölle Rache kocht in meinem Herzen""",0.549,0.108,5.0,-17.948,0.135,0.971,0.0195,0.114,0.265,71.029,174120.0,1625.0,44.0,0.0
7129,Claudio Abbado,"Requiem in D Minor, K. 626: 3. Sequentia: Rex tremendae - Live",0.275,0.26,7.0,-16.674,0.0371,0.967,0.904,0.177,0.295,107.877,104507.0,41604.0,359.0,12.0
7130,Claudio Abbado,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 1 in G Minor. Allegro molto (Orch. Brahms)",0.262,0.244,7.0,-18.66,0.044,0.936,0.929,0.347,0.474,141.627,175267.0,157789.0,2556.0,63.0
7131,Charles Aznavour,Hier encore,0.276,0.422,2.0,-9.341,0.0502,0.814,0.0,0.321,0.43,64.247,143467.0,214049.0,4724.0,105.0
7132,Charles Aznavour,La bohème,0.377,0.337,0.0,-7.346,0.0341,0.808,0.0,0.238,0.545,117.316,245187.0,37515545.0,313778.0,6392.0
7133,Charles Aznavour,Emmenez-moi,0.365,0.55,9.0,-7.218,0.0346,0.74,0.0,0.423,0.593,106.111,212747.0,664740.0,4396.0,205.0
7137,Charles Aznavour,Que c'est triste Venise,0.33,0.581,0.0,-7.171,0.0545,0.585,0.0,0.178,0.485,72.152,157240.0,481704.0,4316.0,134.0
7138,Charles Aznavour,Mes emmerdes - Remastered 2014,0.539,0.776,3.0,-6.362,0.152,0.259,0.0,0.125,0.597,135.212,186587.0,1564794.0,9335.0,198.0
7139,Charles Aznavour,Comme ils disent,0.323,0.494,4.0,-7.352,0.0311,0.746,0.0,0.119,0.499,107.438,294147.0,191915.0,2297.0,124.0
7140,Charles Aznavour,Yesterday When I Was Young,0.325,0.509,11.0,-8.762,0.0645,0.401,1.3e-06,0.366,0.294,68.438,214800.0,2008660.0,18125.0,873.0
7141,Os Paralamas Do Sucesso,Lanterna Dos Afogados,0.716,0.596,11.0,-8.503,0.0255,0.128,0.00484,0.0966,0.487,113.278,189533.0,9885233.0,29390.0,1442.0
7142,Os Paralamas Do Sucesso,Aonde Quer Que Eu Vá,0.6,0.537,0.0,-7.972,0.0273,0.509,0.303,0.101,0.316,78.049,257333.0,180882.0,3329.0,0.0
7143,Os Paralamas Do Sucesso,Meu Erro,0.768,0.755,9.0,-6.604,0.029,0.101,0.00838,0.094,0.893,104.331,208600.0,7396824.0,58690.0,871.0
7144,Os Paralamas Do Sucesso,Vital E Sua Moto,0.459,0.878,9.0,-8.061,0.0641,0.0214,6.14e-06,0.127,0.913,152.372,191216.0,43745.0,149.0,28.0
7145,Os Paralamas Do Sucesso,Ela Disse Adeus,0.811,0.591,5.0,-10.65,0.0409,0.167,1.57e-05,0.131,0.945,124.119,226200.0,1762862.0,14058.0,460.0
7146,Os Paralamas Do Sucesso,Cuide Bem Do Seu Amor,0.627,0.677,11.0,-6.122,0.0238,0.011,0.00264,0.208,0.581,103.839,219933.0,3120286.0,23574.0,558.0
7147,Os Paralamas Do Sucesso,Óculos,0.513,0.896,1.0,-7.422,0.161,0.0364,0.0189,0.0719,0.913,182.884,220267.0,8789575.0,56763.0,1283.0
7148,Os Paralamas Do Sucesso,Caleidoscópio - Ao Vivo,0.577,0.494,7.0,-11.264,0.0465,0.259,0.000857,0.68,0.567,173.937,256467.0,148268.0,977.0,15.0
7149,Os Paralamas Do Sucesso,Tendo A Lua - Ao Vivo,0.488,0.783,5.0,-5.925,0.0437,0.242,1.14e-06,0.888,0.679,168.01,198653.0,621154.0,7248.0,160.0
7150,Os Paralamas Do Sucesso,Lourinha Bombril,0.615,0.907,7.0,-9.234,0.042,0.0194,5.59e-05,0.279,0.8,168.459,158933.0,756682.0,5279.0,130.0
7151,Vilma Palma e Vampiros,Bye Bye,0.634,0.84,6.0,-5.933,0.0351,0.00168,0.0237,0.207,0.393,97.998,349507.0,156372409.0,542641.0,15895.0
7152,Vilma Palma e Vampiros,La Pachanga,0.681,0.918,9.0,-4.83,0.0508,0.00244,0.000535,0.119,0.551,105.031,281933.0,66454.0,587.0,21.0
7153,Vilma Palma e Vampiros,Auto Rojo,0.764,0.82,1.0,-6.073,0.0441,0.158,0.0,0.0939,0.688,104.527,306000.0,67232098.0,273838.0,6163.0
7154,Vilma Palma e Vampiros,Mojada,0.666,0.859,7.0,-5.517,0.0427,0.328,0.0,0.322,0.198,120.701,367960.0,16702851.0,48710.0,1551.0
7155,Vilma Palma e Vampiros,"Bye, Bye - En Vivo",0.659,0.865,6.0,-5.866,0.0257,0.136,0.0,0.747,0.709,106.085,251787.0,932601.0,3873.0,224.0
7156,Vilma Palma e Vampiros,Fondo Profundo,0.819,0.954,0.0,-6.057,0.0579,0.0673,5.04e-05,0.0784,0.559,107.98,224973.0,7250700.0,33762.0,874.0
7157,Vilma Palma e Vampiros,Voy a Vos,0.628,0.587,5.0,-9.184,0.0266,0.00583,0.693,0.102,0.488,102.984,343440.0,723187.0,4571.0,339.0
7158,Vilma Palma e Vampiros,Verano traidor,0.749,0.693,11.0,-7.087,0.038,0.00325,0.000489,0.389,0.719,102.098,411947.0,56185.0,468.0,24.0
7159,Vilma Palma e Vampiros,Te Quiero Tanto,0.754,0.768,7.0,-6.25,0.0516,0.0624,0.0,0.257,0.768,127.852,209960.0,3865804.0,8299.0,293.0
7160,Vilma Palma e Vampiros,Todo lo que fue,0.638,0.641,6.0,-10.162,0.029,0.00219,1.07e-05,0.163,0.561,123.963,319480.0,29940.0,309.0,17.0
7161,Mœnia,Ni Tú Ni Nadie,0.759,0.656,2.0,-6.598,0.04,0.0256,0.00705,0.346,0.554,132.019,219533.0,125436685.0,644144.0,12476.0
